vv,vh,dem,pwater,label,water_percent
data\chips\VV\671_01.tif,data\chips\VH\671_01.tif,data\dem\671_01.tif,data\pwater\671_01.tif,data\labels\671_01.tif,1.21612548828125
data\chips\VV\671_11.tif,data\chips\VH\671_11.tif,data\dem\671_11.tif,data\pwater\671_11.tif,data\labels\671_11.tif,1.74102783203125
data\chips\VV\673_11.tif,data\chips\VH\673_11.tif,data\dem\673_11.tif,data\pwater\673_11.tif,data\labels\673_11.tif,3.22113037109375
data\chips\VV\675_00.tif,data\chips\VH\675_00.tif,data\dem\675_00.tif,data\pwater\675_00.tif,data\labels\675_00.tif,6.94122314453125
data\chips\VV\675_01.tif,data\chips\VH\675_01.tif,data\dem\675_01.tif,data\pwater\675_01.tif,data\labels\675_01.tif,7.59124755859375
data\chips\VV\676_00.tif,data\chips\VH\676_00.tif,data\dem\676_00.tif,data\pwater\676_00.tif,data\labels\676_00.tif,1.47705078125
data\chips\VV\677_01.tif,data\chips\VH\677_01.tif,data\dem\677_01.tif,data\pwater\677_01.tif,data\labels\677_01.tif,11.9354248046875
data\chips\VV\677_11.tif,data\chips\VH\677_11.tif,data\dem\677_11.tif,data\pwater\677_11.tif,data\labels\677_11.tif,27.76031494140625
data\chips\VV\678_01.tif,data\chips\VH\678_01.tif,data\dem\678_01.tif,data\pwater\678_01.tif,data\labels\678_01.tif,9.2010498046875
data\chips\VV\681_01.tif,data\chips\VH\681_01.tif,data\dem\681_01.tif,data\pwater\681_01.tif,data\labels\681_01.tif,1.177978515625
data\chips\VV\681_10.tif,data\chips\VH\681_10.tif,data\dem\681_10.tif,data\pwater\681_10.tif,data\labels\681_10.tif,1.12457275390625
data\chips\VV\684_10.tif,data\chips\VH\684_10.tif,data\dem\684_10.tif,data\pwater\684_10.tif,data\labels\684_10.tif,1.82647705078125
data\chips\VV\684_11.tif,data\chips\VH\684_11.tif,data\dem\684_11.tif,data\pwater\684_11.tif,data\labels\684_11.tif,1.51214599609375
data\chips\VV\685_01.tif,data\chips\VH\685_01.tif,data\dem\685_01.tif,data\pwater\685_01.tif,data\labels\685_01.tif,29.23736572265625
data\chips\VV\685_10.tif,data\chips\VH\685_10.tif,data\dem\685_10.tif,data\pwater\685_10.tif,data\labels\685_10.tif,3.88946533203125
data\chips\VV\685_11.tif,data\chips\VH\685_11.tif,data\dem\685_11.tif,data\pwater\685_11.tif,data\labels\685_11.tif,2.0477294921875
data\chips\VV\688_10.tif,data\chips\VH\688_10.tif,data\dem\688_10.tif,data\pwater\688_10.tif,data\labels\688_10.tif,1.202392578125
data\chips\VV\693_00.tif,data\chips\VH\693_00.tif,data\dem\693_00.tif,data\pwater\693_00.tif,data\labels\693_00.tif,2.1453857421875
data\chips\VV\693_10.tif,data\chips\VH\693_10.tif,data\dem\693_10.tif,data\pwater\693_10.tif,data\labels\693_10.tif,1.019287109375
data\chips\VV\693_11.tif,data\chips\VH\693_11.tif,data\dem\693_11.tif,data\pwater\693_11.tif,data\labels\693_11.tif,4.02069091796875
data\chips\VV\695_10.tif,data\chips\VH\695_10.tif,data\dem\695_10.tif,data\pwater\695_10.tif,data\labels\695_10.tif,3.0426025390625
data\chips\VV\695_11.tif,data\chips\VH\695_11.tif,data\dem\695_11.tif,data\pwater\695_11.tif,data\labels\695_11.tif,1.60369873046875
data\chips\VV\696_01.tif,data\chips\VH\696_01.tif,data\dem\696_01.tif,data\pwater\696_01.tif,data\labels\696_01.tif,8.25042724609375
data\chips\VV\696_11.tif,data\chips\VH\696_11.tif,data\dem\696_11.tif,data\pwater\696_11.tif,data\labels\696_11.tif,4.75616455078125
data\chips\VV\700_11.tif,data\chips\VH\700_11.tif,data\dem\700_11.tif,data\pwater\700_11.tif,data\labels\700_11.tif,3.38134765625
data\chips\VV\701_01.tif,data\chips\VH\701_01.tif,data\dem\701_01.tif,data\pwater\701_01.tif,data\labels\701_01.tif,6.2957763671875
data\chips\VV\702_10.tif,data\chips\VH\702_10.tif,data\dem\702_10.tif,data\pwater\702_10.tif,data\labels\702_10.tif,7.23724365234375
data\chips\VV\702_11.tif,data\chips\VH\702_11.tif,data\dem\702_11.tif,data\pwater\702_11.tif,data\labels\702_11.tif,13.48419189453125
data\chips\VV\708_10.tif,data\chips\VH\708_10.tif,data\dem\708_10.tif,data\pwater\708_10.tif,data\labels\708_10.tif,4.095458984375
data\chips\VV\708_11.tif,data\chips\VH\708_11.tif,data\dem\708_11.tif,data\pwater\708_11.tif,data\labels\708_11.tif,3.631591796875
data\chips\VV\713_00.tif,data\chips\VH\713_00.tif,data\dem\713_00.tif,data\pwater\713_00.tif,data\labels\713_00.tif,5.32989501953125
data\chips\VV\713_11.tif,data\chips\VH\713_11.tif,data\dem\713_11.tif,data\pwater\713_11.tif,data\labels\713_11.tif,1.5289306640625
data\chips\VV\715_01.tif,data\chips\VH\715_01.tif,data\dem\715_01.tif,data\pwater\715_01.tif,data\labels\715_01.tif,2.84576416015625
data\chips\VV\715_10.tif,data\chips\VH\715_10.tif,data\dem\715_10.tif,data\pwater\715_10.tif,data\labels\715_10.tif,6.41021728515625
data\chips\VV\715_11.tif,data\chips\VH\715_11.tif,data\dem\715_11.tif,data\pwater\715_11.tif,data\labels\715_11.tif,1.05133056640625
data\chips\VV\716_10.tif,data\chips\VH\716_10.tif,data\dem\716_10.tif,data\pwater\716_10.tif,data\labels\716_10.tif,1.776123046875
data\chips\VV\716_11.tif,data\chips\VH\716_11.tif,data\dem\716_11.tif,data\pwater\716_11.tif,data\labels\716_11.tif,1.910400390625
data\chips\VV\717_01.tif,data\chips\VH\717_01.tif,data\dem\717_01.tif,data\pwater\717_01.tif,data\labels\717_01.tif,19.33746337890625
data\chips\VV\717_11.tif,data\chips\VH\717_11.tif,data\dem\717_11.tif,data\pwater\717_11.tif,data\labels\717_11.tif,8.14971923828125
data\chips\VV\720_01.tif,data\chips\VH\720_01.tif,data\dem\720_01.tif,data\pwater\720_01.tif,data\labels\720_01.tif,28.14788818359375
data\chips\VV\721_01.tif,data\chips\VH\721_01.tif,data\dem\721_01.tif,data\pwater\721_01.tif,data\labels\721_01.tif,3.05023193359375
data\chips\VV\721_10.tif,data\chips\VH\721_10.tif,data\dem\721_10.tif,data\pwater\721_10.tif,data\labels\721_10.tif,6.38580322265625
data\chips\VV\721_11.tif,data\chips\VH\721_11.tif,data\dem\721_11.tif,data\pwater\721_11.tif,data\labels\721_11.tif,8.06884765625
data\chips\VV\722_10.tif,data\chips\VH\722_10.tif,data\dem\722_10.tif,data\pwater\722_10.tif,data\labels\722_10.tif,1.5411376953125
data\chips\VV\723_00.tif,data\chips\VH\723_00.tif,data\dem\723_00.tif,data\pwater\723_00.tif,data\labels\723_00.tif,1.8524169921875
data\chips\VV\724_00.tif,data\chips\VH\724_00.tif,data\dem\724_00.tif,data\pwater\724_00.tif,data\labels\724_00.tif,6.0089111328125
data\chips\VV\724_01.tif,data\chips\VH\724_01.tif,data\dem\724_01.tif,data\pwater\724_01.tif,data\labels\724_01.tif,2.142333984375
data\chips\VV\724_10.tif,data\chips\VH\724_10.tif,data\dem\724_10.tif,data\pwater\724_10.tif,data\labels\724_10.tif,6.207275390625
data\chips\VV\725_00.tif,data\chips\VH\725_00.tif,data\dem\725_00.tif,data\pwater\725_00.tif,data\labels\725_00.tif,11.3128662109375
data\chips\VV\725_10.tif,data\chips\VH\725_10.tif,data\dem\725_10.tif,data\pwater\725_10.tif,data\labels\725_10.tif,23.99444580078125
data\chips\VV\726_00.tif,data\chips\VH\726_00.tif,data\dem\726_00.tif,data\pwater\726_00.tif,data\labels\726_00.tif,1.30767822265625
data\chips\VV\726_01.tif,data\chips\VH\726_01.tif,data\dem\726_01.tif,data\pwater\726_01.tif,data\labels\726_01.tif,8.251953125
data\chips\VV\726_10.tif,data\chips\VH\726_10.tif,data\dem\726_10.tif,data\pwater\726_10.tif,data\labels\726_10.tif,3.23333740234375
data\chips\VV\727_00.tif,data\chips\VH\727_00.tif,data\dem\727_00.tif,data\pwater\727_00.tif,data\labels\727_00.tif,1.6754150390625
data\chips\VV\727_01.tif,data\chips\VH\727_01.tif,data\dem\727_01.tif,data\pwater\727_01.tif,data\labels\727_01.tif,10.6964111328125
data\chips\VV\727_10.tif,data\chips\VH\727_10.tif,data\dem\727_10.tif,data\pwater\727_10.tif,data\labels\727_10.tif,1.8035888671875
data\chips\VV\727_11.tif,data\chips\VH\727_11.tif,data\dem\727_11.tif,data\pwater\727_11.tif,data\labels\727_11.tif,1.568603515625
data\chips\VV\728_00.tif,data\chips\VH\728_00.tif,data\dem\728_00.tif,data\pwater\728_00.tif,data\labels\728_00.tif,3.338623046875
data\chips\VV\729_00.tif,data\chips\VH\729_00.tif,data\dem\729_00.tif,data\pwater\729_00.tif,data\labels\729_00.tif,3.81011962890625
data\chips\VV\729_01.tif,data\chips\VH\729_01.tif,data\dem\729_01.tif,data\pwater\729_01.tif,data\labels\729_01.tif,4.5562744140625
data\chips\VV\729_11.tif,data\chips\VH\729_11.tif,data\dem\729_11.tif,data\pwater\729_11.tif,data\labels\729_11.tif,6.6192626953125
data\chips\VV\730_00.tif,data\chips\VH\730_00.tif,data\dem\730_00.tif,data\pwater\730_00.tif,data\labels\730_00.tif,26.47552490234375
data\chips\VV\730_01.tif,data\chips\VH\730_01.tif,data\dem\730_01.tif,data\pwater\730_01.tif,data\labels\730_01.tif,6.8756103515625
data\chips\VV\730_10.tif,data\chips\VH\730_10.tif,data\dem\730_10.tif,data\pwater\730_10.tif,data\labels\730_10.tif,20.184326171875
data\chips\VV\731_00.tif,data\chips\VH\731_00.tif,data\dem\731_00.tif,data\pwater\731_00.tif,data\labels\731_00.tif,27.471923828125
data\chips\VV\731_01.tif,data\chips\VH\731_01.tif,data\dem\731_01.tif,data\pwater\731_01.tif,data\labels\731_01.tif,19.8394775390625
data\chips\VV\731_10.tif,data\chips\VH\731_10.tif,data\dem\731_10.tif,data\pwater\731_10.tif,data\labels\731_10.tif,29.63714599609375
data\chips\VV\731_11.tif,data\chips\VH\731_11.tif,data\dem\731_11.tif,data\pwater\731_11.tif,data\labels\731_11.tif,6.829833984375
data\chips\VV\732_00.tif,data\chips\VH\732_00.tif,data\dem\732_00.tif,data\pwater\732_00.tif,data\labels\732_00.tif,16.8548583984375
data\chips\VV\732_10.tif,data\chips\VH\732_10.tif,data\dem\732_10.tif,data\pwater\732_10.tif,data\labels\732_10.tif,3.460693359375
data\chips\VV\732_11.tif,data\chips\VH\732_11.tif,data\dem\732_11.tif,data\pwater\732_11.tif,data\labels\732_11.tif,11.29913330078125
data\chips\VV\733_00.tif,data\chips\VH\733_00.tif,data\dem\733_00.tif,data\pwater\733_00.tif,data\labels\733_00.tif,22.3052978515625
data\chips\VV\733_01.tif,data\chips\VH\733_01.tif,data\dem\733_01.tif,data\pwater\733_01.tif,data\labels\733_01.tif,20.1080322265625
data\chips\VV\733_11.tif,data\chips\VH\733_11.tif,data\dem\733_11.tif,data\pwater\733_11.tif,data\labels\733_11.tif,10.5743408203125
data\chips\VV\735_00.tif,data\chips\VH\735_00.tif,data\dem\735_00.tif,data\pwater\735_00.tif,data\labels\735_00.tif,11.090087890625
data\chips\VV\735_10.tif,data\chips\VH\735_10.tif,data\dem\735_10.tif,data\pwater\735_10.tif,data\labels\735_10.tif,16.45050048828125
data\chips\VV\735_11.tif,data\chips\VH\735_11.tif,data\dem\735_11.tif,data\pwater\735_11.tif,data\labels\735_11.tif,2.29949951171875
data\chips\VV\736_00.tif,data\chips\VH\736_00.tif,data\dem\736_00.tif,data\pwater\736_00.tif,data\labels\736_00.tif,2.30560302734375
data\chips\VV\736_10.tif,data\chips\VH\736_10.tif,data\dem\736_10.tif,data\pwater\736_10.tif,data\labels\736_10.tif,2.679443359375
data\chips\VV\736_11.tif,data\chips\VH\736_11.tif,data\dem\736_11.tif,data\pwater\736_11.tif,data\labels\736_11.tif,3.9306640625
data\chips\VV\737_01.tif,data\chips\VH\737_01.tif,data\dem\737_01.tif,data\pwater\737_01.tif,data\labels\737_01.tif,24.4293212890625
data\chips\VV\737_10.tif,data\chips\VH\737_10.tif,data\dem\737_10.tif,data\pwater\737_10.tif,data\labels\737_10.tif,5.69000244140625
data\chips\VV\738_00.tif,data\chips\VH\738_00.tif,data\dem\738_00.tif,data\pwater\738_00.tif,data\labels\738_00.tif,19.02923583984375
data\chips\VV\738_10.tif,data\chips\VH\738_10.tif,data\dem\738_10.tif,data\pwater\738_10.tif,data\labels\738_10.tif,19.537353515625
data\chips\VV\739_01.tif,data\chips\VH\739_01.tif,data\dem\739_01.tif,data\pwater\739_01.tif,data\labels\739_01.tif,12.34130859375
data\chips\VV\739_10.tif,data\chips\VH\739_10.tif,data\dem\739_10.tif,data\pwater\739_10.tif,data\labels\739_10.tif,17.1478271484375
data\chips\VV\741_00.tif,data\chips\VH\741_00.tif,data\dem\741_00.tif,data\pwater\741_00.tif,data\labels\741_00.tif,11.14959716796875
data\chips\VV\741_10.tif,data\chips\VH\741_10.tif,data\dem\741_10.tif,data\pwater\741_10.tif,data\labels\741_10.tif,15.9637451171875
data\chips\VV\743_00.tif,data\chips\VH\743_00.tif,data\dem\743_00.tif,data\pwater\743_00.tif,data\labels\743_00.tif,5.95245361328125
data\chips\VV\743_11.tif,data\chips\VH\743_11.tif,data\dem\743_11.tif,data\pwater\743_11.tif,data\labels\743_11.tif,27.11029052734375
data\chips\VV\744_00.tif,data\chips\VH\744_00.tif,data\dem\744_00.tif,data\pwater\744_00.tif,data\labels\744_00.tif,2.55279541015625
data\chips\VV\744_01.tif,data\chips\VH\744_01.tif,data\dem\744_01.tif,data\pwater\744_01.tif,data\labels\744_01.tif,9.8602294921875
data\chips\VV\744_10.tif,data\chips\VH\744_10.tif,data\dem\744_10.tif,data\pwater\744_10.tif,data\labels\744_10.tif,2.7191162109375
data\chips\VV\745_00.tif,data\chips\VH\745_00.tif,data\dem\745_00.tif,data\pwater\745_00.tif,data\labels\745_00.tif,9.619140625
data\chips\VV\745_01.tif,data\chips\VH\745_01.tif,data\dem\745_01.tif,data\pwater\745_01.tif,data\labels\745_01.tif,17.529296875
data\chips\VV\745_11.tif,data\chips\VH\745_11.tif,data\dem\745_11.tif,data\pwater\745_11.tif,data\labels\745_11.tif,8.60137939453125
data\chips\VV\746_01.tif,data\chips\VH\746_01.tif,data\dem\746_01.tif,data\pwater\746_01.tif,data\labels\746_01.tif,27.0294189453125
data\chips\VV\746_10.tif,data\chips\VH\746_10.tif,data\dem\746_10.tif,data\pwater\746_10.tif,data\labels\746_10.tif,25.60577392578125
data\chips\VV\746_11.tif,data\chips\VH\746_11.tif,data\dem\746_11.tif,data\pwater\746_11.tif,data\labels\746_11.tif,26.7364501953125
data\chips\VV\747_00.tif,data\chips\VH\747_00.tif,data\dem\747_00.tif,data\pwater\747_00.tif,data\labels\747_00.tif,26.28173828125
data\chips\VV\748_00.tif,data\chips\VH\748_00.tif,data\dem\748_00.tif,data\pwater\748_00.tif,data\labels\748_00.tif,5.95703125
data\chips\VV\748_01.tif,data\chips\VH\748_01.tif,data\dem\748_01.tif,data\pwater\748_01.tif,data\labels\748_01.tif,22.6165771484375
data\chips\VV\748_10.tif,data\chips\VH\748_10.tif,data\dem\748_10.tif,data\pwater\748_10.tif,data\labels\748_10.tif,9.9578857421875
data\chips\VV\750_00.tif,data\chips\VH\750_00.tif,data\dem\750_00.tif,data\pwater\750_00.tif,data\labels\750_00.tif,3.44696044921875
data\chips\VV\750_01.tif,data\chips\VH\750_01.tif,data\dem\750_01.tif,data\pwater\750_01.tif,data\labels\750_01.tif,3.02734375
data\chips\VV\751_00.tif,data\chips\VH\751_00.tif,data\dem\751_00.tif,data\pwater\751_00.tif,data\labels\751_00.tif,4.7210693359375
data\chips\VV\751_01.tif,data\chips\VH\751_01.tif,data\dem\751_01.tif,data\pwater\751_01.tif,data\labels\751_01.tif,1.69525146484375
data\chips\VV\754_00.tif,data\chips\VH\754_00.tif,data\dem\754_00.tif,data\pwater\754_00.tif,data\labels\754_00.tif,21.70867919921875
data\chips\VV\754_01.tif,data\chips\VH\754_01.tif,data\dem\754_01.tif,data\pwater\754_01.tif,data\labels\754_01.tif,1.0986328125
data\chips\VV\754_10.tif,data\chips\VH\754_10.tif,data\dem\754_10.tif,data\pwater\754_10.tif,data\labels\754_10.tif,1.58538818359375
data\chips\VV\755_10.tif,data\chips\VH\755_10.tif,data\dem\755_10.tif,data\pwater\755_10.tif,data\labels\755_10.tif,1.07421875
data\chips\VV\756_10.tif,data\chips\VH\756_10.tif,data\dem\756_10.tif,data\pwater\756_10.tif,data\labels\756_10.tif,3.0792236328125
data\chips\VV\756_11.tif,data\chips\VH\756_11.tif,data\dem\756_11.tif,data\pwater\756_11.tif,data\labels\756_11.tif,1.1474609375
data\chips\VV\757_00.tif,data\chips\VH\757_00.tif,data\dem\757_00.tif,data\pwater\757_00.tif,data\labels\757_00.tif,22.9095458984375
data\chips\VV\757_11.tif,data\chips\VH\757_11.tif,data\dem\757_11.tif,data\pwater\757_11.tif,data\labels\757_11.tif,25.73394775390625
data\chips\VV\758_10.tif,data\chips\VH\758_10.tif,data\dem\758_10.tif,data\pwater\758_10.tif,data\labels\758_10.tif,7.82012939453125
data\chips\VV\760_00.tif,data\chips\VH\760_00.tif,data\dem\760_00.tif,data\pwater\760_00.tif,data\labels\760_00.tif,17.327880859375
data\chips\VV\761_01.tif,data\chips\VH\761_01.tif,data\dem\761_01.tif,data\pwater\761_01.tif,data\labels\761_01.tif,6.768798828125
data\chips\VV\761_10.tif,data\chips\VH\761_10.tif,data\dem\761_10.tif,data\pwater\761_10.tif,data\labels\761_10.tif,25.89111328125
data\chips\VV\761_11.tif,data\chips\VH\761_11.tif,data\dem\761_11.tif,data\pwater\761_11.tif,data\labels\761_11.tif,3.38897705078125
data\chips\VV\764_01.tif,data\chips\VH\764_01.tif,data\dem\764_01.tif,data\pwater\764_01.tif,data\labels\764_01.tif,4.24957275390625
data\chips\VV\764_11.tif,data\chips\VH\764_11.tif,data\dem\764_11.tif,data\pwater\764_11.tif,data\labels\764_11.tif,4.06341552734375
data\chips\VV\765_00.tif,data\chips\VH\765_00.tif,data\dem\765_00.tif,data\pwater\765_00.tif,data\labels\765_00.tif,2.71148681640625
data\chips\VV\765_01.tif,data\chips\VH\765_01.tif,data\dem\765_01.tif,data\pwater\765_01.tif,data\labels\765_01.tif,6.77947998046875
data\chips\VV\765_10.tif,data\chips\VH\765_10.tif,data\dem\765_10.tif,data\pwater\765_10.tif,data\labels\765_10.tif,6.43463134765625
data\chips\VV\765_11.tif,data\chips\VH\765_11.tif,data\dem\765_11.tif,data\pwater\765_11.tif,data\labels\765_11.tif,9.02557373046875
data\chips\VV\766_11.tif,data\chips\VH\766_11.tif,data\dem\766_11.tif,data\pwater\766_11.tif,data\labels\766_11.tif,27.11639404296875
data\chips\VV\767_00.tif,data\chips\VH\767_00.tif,data\dem\767_00.tif,data\pwater\767_00.tif,data\labels\767_00.tif,2.81829833984375
data\chips\VV\767_01.tif,data\chips\VH\767_01.tif,data\dem\767_01.tif,data\pwater\767_01.tif,data\labels\767_01.tif,13.68560791015625
data\chips\VV\771_00.tif,data\chips\VH\771_00.tif,data\dem\771_00.tif,data\pwater\771_00.tif,data\labels\771_00.tif,6.94580078125
data\chips\VV\795_10.tif,data\chips\VH\795_10.tif,data\dem\795_10.tif,data\pwater\795_10.tif,data\labels\795_10.tif,6.58111572265625
data\chips\VV\795_11.tif,data\chips\VH\795_11.tif,data\dem\795_11.tif,data\pwater\795_11.tif,data\labels\795_11.tif,29.2144775390625
data\chips\VV\798_10.tif,data\chips\VH\798_10.tif,data\dem\798_10.tif,data\pwater\798_10.tif,data\labels\798_10.tif,4.65087890625
data\chips\VV\817_11.tif,data\chips\VH\817_11.tif,data\dem\817_11.tif,data\pwater\817_11.tif,data\labels\817_11.tif,28.13568115234375
data\chips\VV\818_01.tif,data\chips\VH\818_01.tif,data\dem\818_01.tif,data\pwater\818_01.tif,data\labels\818_01.tif,11.19537353515625
data\chips\VV\819_10.tif,data\chips\VH\819_10.tif,data\dem\819_10.tif,data\pwater\819_10.tif,data\labels\819_10.tif,28.3843994140625
data\chips\VV\822_10.tif,data\chips\VH\822_10.tif,data\dem\822_10.tif,data\pwater\822_10.tif,data\labels\822_10.tif,23.92120361328125
data\chips\VV\823_00.tif,data\chips\VH\823_00.tif,data\dem\823_00.tif,data\pwater\823_00.tif,data\labels\823_00.tif,14.154052734375
data\chips\VV\823_10.tif,data\chips\VH\823_10.tif,data\dem\823_10.tif,data\pwater\823_10.tif,data\labels\823_10.tif,1.78070068359375
data\chips\VV\826_00.tif,data\chips\VH\826_00.tif,data\dem\826_00.tif,data\pwater\826_00.tif,data\labels\826_00.tif,7.32421875
data\chips\VV\826_01.tif,data\chips\VH\826_01.tif,data\dem\826_01.tif,data\pwater\826_01.tif,data\labels\826_01.tif,6.5826416015625
data\chips\VV\826_10.tif,data\chips\VH\826_10.tif,data\dem\826_10.tif,data\pwater\826_10.tif,data\labels\826_10.tif,1.95770263671875
data\chips\VV\833_10.tif,data\chips\VH\833_10.tif,data\dem\833_10.tif,data\pwater\833_10.tif,data\labels\833_10.tif,8.2122802734375
data\chips\VV\834_00.tif,data\chips\VH\834_00.tif,data\dem\834_00.tif,data\pwater\834_00.tif,data\labels\834_00.tif,2.3712158203125
data\chips\VV\834_01.tif,data\chips\VH\834_01.tif,data\dem\834_01.tif,data\pwater\834_01.tif,data\labels\834_01.tif,1.1383056640625
data\chips\VV\834_10.tif,data\chips\VH\834_10.tif,data\dem\834_10.tif,data\pwater\834_10.tif,data\labels\834_10.tif,1.861572265625
data\chips\VV\838_00.tif,data\chips\VH\838_00.tif,data\dem\838_00.tif,data\pwater\838_00.tif,data\labels\838_00.tif,1.0498046875
data\chips\VV\838_10.tif,data\chips\VH\838_10.tif,data\dem\838_10.tif,data\pwater\838_10.tif,data\labels\838_10.tif,1.9287109375
data\chips\VV\839_01.tif,data\chips\VH\839_01.tif,data\dem\839_01.tif,data\pwater\839_01.tif,data\labels\839_01.tif,1.32904052734375
data\chips\VV\839_10.tif,data\chips\VH\839_10.tif,data\dem\839_10.tif,data\pwater\839_10.tif,data\labels\839_10.tif,4.498291015625
data\chips\VV\839_11.tif,data\chips\VH\839_11.tif,data\dem\839_11.tif,data\pwater\839_11.tif,data\labels\839_11.tif,2.0050048828125
data\chips\VV\840_00.tif,data\chips\VH\840_00.tif,data\dem\840_00.tif,data\pwater\840_00.tif,data\labels\840_00.tif,1.89208984375
data\chips\VV\840_01.tif,data\chips\VH\840_01.tif,data\dem\840_01.tif,data\pwater\840_01.tif,data\labels\840_01.tif,21.6278076171875
data\chips\VV\841_11.tif,data\chips\VH\841_11.tif,data\dem\841_11.tif,data\pwater\841_11.tif,data\labels\841_11.tif,1.46636962890625
data\chips\VV\850_00.tif,data\chips\VH\850_00.tif,data\dem\850_00.tif,data\pwater\850_00.tif,data\labels\850_00.tif,11.67449951171875
data\chips\VV\850_01.tif,data\chips\VH\850_01.tif,data\dem\850_01.tif,data\pwater\850_01.tif,data\labels\850_01.tif,14.990234375
data\chips\VV\851_00.tif,data\chips\VH\851_00.tif,data\dem\851_00.tif,data\pwater\851_00.tif,data\labels\851_00.tif,1.98516845703125
data\chips\VV\855_00.tif,data\chips\VH\855_00.tif,data\dem\855_00.tif,data\pwater\855_00.tif,data\labels\855_00.tif,12.84637451171875
data\chips\VV\855_01.tif,data\chips\VH\855_01.tif,data\dem\855_01.tif,data\pwater\855_01.tif,data\labels\855_01.tif,11.8804931640625
data\chips\VV\855_11.tif,data\chips\VH\855_11.tif,data\dem\855_11.tif,data\pwater\855_11.tif,data\labels\855_11.tif,2.4017333984375
data\chips\VV\857_01.tif,data\chips\VH\857_01.tif,data\dem\857_01.tif,data\pwater\857_01.tif,data\labels\857_01.tif,6.15386962890625
data\chips\VV\861_01.tif,data\chips\VH\861_01.tif,data\dem\861_01.tif,data\pwater\861_01.tif,data\labels\861_01.tif,1.33819580078125
data\chips\VV\862_01.tif,data\chips\VH\862_01.tif,data\dem\862_01.tif,data\pwater\862_01.tif,data\labels\862_01.tif,2.2369384765625
data\chips\VV\863_00.tif,data\chips\VH\863_00.tif,data\dem\863_00.tif,data\pwater\863_00.tif,data\labels\863_00.tif,7.58209228515625
data\chips\VV\863_10.tif,data\chips\VH\863_10.tif,data\dem\863_10.tif,data\pwater\863_10.tif,data\labels\863_10.tif,10.27069091796875
data\chips\VV\866_00.tif,data\chips\VH\866_00.tif,data\dem\866_00.tif,data\pwater\866_00.tif,data\labels\866_00.tif,9.954833984375
data\chips\VV\866_01.tif,data\chips\VH\866_01.tif,data\dem\866_01.tif,data\pwater\866_01.tif,data\labels\866_01.tif,4.30145263671875
data\chips\VV\866_10.tif,data\chips\VH\866_10.tif,data\dem\866_10.tif,data\pwater\866_10.tif,data\labels\866_10.tif,7.1624755859375
data\chips\VV\867_00.tif,data\chips\VH\867_00.tif,data\dem\867_00.tif,data\pwater\867_00.tif,data\labels\867_00.tif,25.201416015625
data\chips\VV\867_01.tif,data\chips\VH\867_01.tif,data\dem\867_01.tif,data\pwater\867_01.tif,data\labels\867_01.tif,1.22222900390625
data\chips\VV\868_00.tif,data\chips\VH\868_00.tif,data\dem\868_00.tif,data\pwater\868_00.tif,data\labels\868_00.tif,12.01019287109375
data\chips\VV\868_01.tif,data\chips\VH\868_01.tif,data\dem\868_01.tif,data\pwater\868_01.tif,data\labels\868_01.tif,29.1168212890625
data\chips\VV\868_11.tif,data\chips\VH\868_11.tif,data\dem\868_11.tif,data\pwater\868_11.tif,data\labels\868_11.tif,16.3909912109375
data\chips\VV\869_00.tif,data\chips\VH\869_00.tif,data\dem\869_00.tif,data\pwater\869_00.tif,data\labels\869_00.tif,3.277587890625
data\chips\VV\870_10.tif,data\chips\VH\870_10.tif,data\dem\870_10.tif,data\pwater\870_10.tif,data\labels\870_10.tif,3.07769775390625
data\chips\VV\872_00.tif,data\chips\VH\872_00.tif,data\dem\872_00.tif,data\pwater\872_00.tif,data\labels\872_00.tif,1.03912353515625
data\chips\VV\876_11.tif,data\chips\VH\876_11.tif,data\dem\876_11.tif,data\pwater\876_11.tif,data\labels\876_11.tif,1.06658935546875
data\chips\VV\879_00.tif,data\chips\VH\879_00.tif,data\dem\879_00.tif,data\pwater\879_00.tif,data\labels\879_00.tif,3.5430908203125
data\chips\VV\880_11.tif,data\chips\VH\880_11.tif,data\dem\880_11.tif,data\pwater\880_11.tif,data\labels\880_11.tif,1.34124755859375
data\chips\VV\881_01.tif,data\chips\VH\881_01.tif,data\dem\881_01.tif,data\pwater\881_01.tif,data\labels\881_01.tif,1.7578125
data\chips\VV\881_10.tif,data\chips\VH\881_10.tif,data\dem\881_10.tif,data\pwater\881_10.tif,data\labels\881_10.tif,9.527587890625
data\chips\VV\881_11.tif,data\chips\VH\881_11.tif,data\dem\881_11.tif,data\pwater\881_11.tif,data\labels\881_11.tif,3.11431884765625
data\chips\VV\883_01.tif,data\chips\VH\883_01.tif,data\dem\883_01.tif,data\pwater\883_01.tif,data\labels\883_01.tif,2.3590087890625
data\chips\VV\886_10.tif,data\chips\VH\886_10.tif,data\dem\886_10.tif,data\pwater\886_10.tif,data\labels\886_10.tif,1.104736328125
data\chips\VV\887_10.tif,data\chips\VH\887_10.tif,data\dem\887_10.tif,data\pwater\887_10.tif,data\labels\887_10.tif,2.13470458984375
data\chips\VV\890_00.tif,data\chips\VH\890_00.tif,data\dem\890_00.tif,data\pwater\890_00.tif,data\labels\890_00.tif,5.31158447265625
data\chips\VV\890_01.tif,data\chips\VH\890_01.tif,data\dem\890_01.tif,data\pwater\890_01.tif,data\labels\890_01.tif,1.62506103515625
